cluster	count	casing patterns
a	756329	
n	478095	
i	299111	
d	234835	
u	228350	
t	166441	
h	157876	
o	155696	
m	155587	
y	143129	
k	132657	
g	126373	
l	122980	
e	112534	
p	103380	
b	83158	
s	46691	
w	32048	
r	17666	
j	9823	
c	1590	
v	1318	
f	764	
z	270	
0	216	
1	205	
2	192	
3	133	
5	133	
4	97	
6	97	
7	92	
8	68	
x	40	only_lower
9	37	
q	10	
