cluster	count	casing patterns
a	288032	
i	145612	
u	97510	
k	97071	
n	78250	
s	63560	
p	50549	
m	49781	
r	43422	
t	41521	
l	34258	
c	33724	
h	32861	
g	32269	
d	15962	
w	15860	
j	5583	
e	5363	
ñ	4985	
b	4476	
o	3567	
ú	1189	only_lower
á	831	only_lower
í	737	only_lower
é	441	only_lower
f	400	
ó	151	only_lower
z	140	
v	128	only_lower
z̈	37	only_lower
x	18	only_lower
