cluster	count	casing patterns
í	54336	
à	46922	
k	46120	
n	45206	
t	41874	
a	41222	
s	41107	
á	40238	
ɛ́	31963	
b	30904	
ŋ	29923	only_lower
y	27076	
ó	24816	
é	24417	
w	24372	
i	20483	
r	19973	
è	19009	
ɔ̀	18937	
ò	18272	
ɛ̀	17748	
ú	17676	only_lower
ɖ	17355	
g	16012	
m	14867	
f	14412	
ì	14115	
z	13234	only_lower
d	13233	
l	13189	
ɔ́	12259	only_lower
e	11658	
ɛ	10905	
o	10732	
ɔ	10337	
p	10133	
ń	9540	
u	8819	only_lower
ù	7145	only_lower
ã̀	6982	
ǹ	6044	
ɛ̃̀	2046	only_lower
ã́	2009	only_lower
ɔ̃̀	1299	only_lower
ɛ̃	1133	
ã	942	only_lower
ũ	923	only_lower
ṹ	837	only_lower
ĩ	836	only_lower
ɔ̃	777	only_lower
ɛ̃́	776	only_lower
h	729	
ɔ̃́	645	only_lower
ũ̀	251	only_lower
ĩ́	198	only_lower
0	183	
1	31	
2	29	
ĩ̀	23	only_lower
4	21	
5	14	
3	8	
6	7	
7	7	
ŋ̀	4	only_lower
j	2	only_upper
ḿ	2	only_lower
