cluster	count	casing patterns
a	352965	
n	165564	
o	122906	
i	92272	
y	78165	
k	69791	
d	69650	
s	67284	
w	52301	
t	52159	
m	51667	
r	38891	
p	38565	
e	33172	
g	32923	
b	29313	
h	26139	
l	16962	
ā	11160	
c	10857	
j	5063	
ō	1122	
ī	776	
ē	474	only_lower
1	467	
u	338	only_lower
2	251	
3	152	
4	128	
0	117	
5	107	
6	90	
7	88	
8	68	
9	66	
f	11	only_upper
x	11	only_lower
z	3	only_lower
v	1	only_lower
