cluster	count	casing patterns
r	76465	
à	65463	
á	61230	
ɨ́	56603	
d	56178	
ɨ	50513	
n	40739	
b	37787	
ɨ̀	37386	
h	35894	
k	35682	
é	31989	
y	28897	
l	28718	
t	28516	
ó	26349	
m	25267	
a	24352	
s	22992	
ò	17442	
o	17343	
z	16864	
p	14632	
í	14182	
g	12758	
ú	12176	
ì	11312	
è	10898	
ɨ̌	9718	only_lower
i	9393	
e	8005	
f	7541	
ù	7491	
ě	4685	only_lower
ǐ	4614	only_lower
ǎ	4305	only_lower
v	4078	
w	3876	
u	3467	
ꞌ	1039	only_lower
ǔ	528	only_lower
ǒ	238	only_lower
1	237	
ŋ	150	
2	104	
ä̀	98	only_lower
3	60	
4	47	
5	37	
0	35	
ä	34	only_lower
8	31	
6	29	
ä́	26	only_lower
9	25	
7	23	
