cluster	count	casing patterns
a	394730	
i	178417	
r	146015	
t	113259	
n	94109	
v	87164	
u	77409	
m	69189	
q	68079	
o	67424	
e	62561	
k	53434	
y	46952	
w	43864	
h	32901	
s	20760	
p	13271	
0	415	
1	405	
2	294	
7	150	
4	143	
3	125	
6	104	
5	103	
8	70	
g	68	only_lower
9	66	
l	31	
f	16	
j	9	only_upper
d	6	only_lower
b	5	only_lower
