cluster	count	casing patterns
a	147824	
h	126522	
i	84826	
m	63945	
e	58703	
g	47573	
o	47242	
s	44704	
k	38307	
w	37208	
d	37015	
u	34751	
t	29709	
c	27304	
b	24825	
j	23940	
n	21235	
p	19220	
ꞌ	17861	only_lower
l	8931	
r	1918	
y	405	only_lower
1	264	
2	173	
v	143	only_lower
z	126	
3	103	
0	101	
4	85	
6	83	
5	77	
9	54	
8	52	
x	51	only_lower
7	38	
f	33	
q	13	
¼	1	
⅓	1	
