cluster	count
a	251683
n	176239
i	112329
l	98498
u	90023
e	85967
t	76682
o	75133
s	67829
m	67562
k	60770
d	38391
g	34777
h	21887
b	19302
p	15647
r	9478
f	873
j	505
ꞌ	241
y	183
w	93
0	79
2	35
4	33
1	29
c	16
3	10
6	10
5	9
7	4
9	3
8	1
z	1
