cluster	count	casing patterns
a	150399	
t	75627	
i	71011	
u	68309	
n	58621	
w	51750	
p	48227	
y	46439	
q	46435	
m	43796	
h	40042	
s	36845	
o	31790	
e	24444	
ṅ	20379	
k	18355	
v	11777	
l	10292	
ā	6262	only_lower
r	5843	
k̇	4981	
ö	4032	
d	3467	
ū	3133	only_lower
ō	3063	only_lower
g	2980	
j	2515	
á	2303	only_lower
ī	1788	only_lower
c	1593	
ú	1443	only_lower
í	1357	only_lower
ó	919	
ē	753	only_lower
b	701	
ȫ	673	only_lower
f	469	
ñ	292	only_lower
ö́	232	only_lower
z	139	
é	117	only_lower
x	39	only_lower
0	14	
6	7	
1	5	
2	5	
4	3	
5	2	
3	1	
7	1	
ä	1	only_lower
