cluster	count	casing patterns
န်း	2370	
ည်း	1668	
ဝ်	1275	
အ	1257	
င်	1075	
င်း	1037	
ကဲ	1014	
က	968	
အီး	938	
စံ	902	
ဝ်း	901	
စီ	865	
မ်း	720	
ည်	680	
န်	617	
ဒီး	604	
တ	472	
မာ်	466	
ဒါ်ႈ	457	
မိုႈ	446	
ဘာ	413	
ပ်	407	
က်	375	
နံ	370	
ဒေဲႈ	362	
အူ	360	
တူ	348	
ပဲ	347	
တာ့်	346	
လာ်	337	
ဟာ	316	
အာ	315	
ဘိူ	314	
ယေ	313	
ဇေဲ	302	
ဆု	291	
မ	291	
မ်	286	
ည်ႇ	282	
ပါ့်	281	
ချှေႈ	275	
ဟ	256	
လာ	248	
ခ	245	
အံ	233	
တ်	226	
ဘ	226	
ဒဲႈ	222	
ပံ	220	
ဆ	217	
လ	216	
ႎီး	179	
ကာ	175	
လေႈ	174	
မေဲႈ	171	
ဒ	165	
ပေါႇ	163	
ပ	157	
ယာ်	151	
နီး	149	
ဂေါ်	148	
ဆီ	145	
ဒို့	139	
လေဲ	134	
တာ်	132	
ဒါ	132	
ႎါ	130	
ကော်	128	
ဘိုး	125	
တံ	124	
ရေဲ	122	
ဖြား	117	
ဟို	117	
ပ္	116	
တောႇ	115	
ဘူ	112	
ယေဲ	107	
ခေဲ	104	
စာ	104	
စာ်	102	
ကံ	101	
ယ်	99	
လိူ	97	
ဆာ်	96	
ပေ	96	
ကျောႈ	95	
ဂီ	94	
ဂေါႇ	94	
ႎီု	94	
မှေဲ	92	
ဝ်ႈ	92	
တား	91	
နောႈ	91	
လို	90	
ဟာ့်	88	
နှာ	87	
ဒါး	85	
တော်	82	
ရာ	82	
ဇို	81	
တိူ	81	
ယာ	81	
တာ	79	
င	77	
ဒီ	77	
မာ	76	
ဖာ်ႈ	75	
ဆံ	72	
ညာ	70	
ပါ်	70	
မှာ	70	
နာ်ႇ	66	
ဆာ	63	
နာ်ႏ	63	
မှောႇ	63	
ညျား	62	
အေဲ	62	
လံ	61	
ဆိ	60	
တီ	60	
လော်	60	
အီု	60	
ဆူ	56	
ဒဲ့	56	
ယော	56	
ရု	54	
ပါ	53	
မှေဲ့	52	
ခူ	51	
တေဲ	50	
လိ	49	
ချှီႇ	48	
နာ်	48	
ဆြာ	47	
မား	47	
ဂါ	46	
ဇူး	46	
တိုး	46	
ကီု	45	
မျိုး	45	
အဲ	45	
မို	44	
လါ်	44	
လှံ	44	
ဂီု	43	
စော်	42	
ဆဲ	42	
ညား	42	
နှဲ	42	
လူ	42	
တေဲႇ	41	
ဟီု	41	
ကျာ	39	
ချဲ	37	
ဆေ	36	
ဇေ	36	
ဘ္	36	
အိ	36	
န့်	35	
ရို	34	
ဟော	34	
မ့်	33	
ရီ	33	
အိူ	33	
အီ	33	
အော	33	
ကိူ	32	
ခါ	32	
ငါ	32	
စု	32	
ဟေ	32	
ဟော်	32	
ဟံ	32	
ညျှာ	31	
တေဲႈ	31	
တြား	31	
ယ	31	
ရိ	31	
အု	31	
ညျှေဲ	30	
ဒဲ	29	
နာ	29	
ဖာ	29	
ႎါး	29	
ဘော်	28	
ကူ	27	
ဇီု	27	
ဒို	27	
ပျီ	27	
ဘာ်	27	
တီု	26	
ဒါ်	26	
ပိ	26	
မေ	26	
ယံ	26	
အို	26	
ခံ	25	
ဂဲ	25	
ဇာ	25	
တဲ	25	
ဘံ	25	
ရံ	25	
လေဲႇ	25	
ဇောႈ	24	
တိ	24	
န	24	
လူႈ	24	
ဟိူ	24	
ခို	23	
ဆီု	23	
ပို	23	
လီ	23	
လီု	23	
ချှို	22	
ဆီး	22	
ထ	22	
နှေး	22	
စ	21	
မဲ	21	
ယို	21	
ယု	21	
ယေး	21	
လဲ	21	
ကာ်ႈ	20	
က္	20	
ချူႈ	20	
ဇား	20	
ညျံ	20	
ဒိူ	20	
နေဲႈ	20	
ရော်	20	
တူႈ	19	
မူ	19	
ႎါ်	19	
ကို	18	
ကေဲ	18	
လှူ	18	
ဂျိုး	17	
ဆား	17	
ဆူး	17	
ဘျ	17	
လှ	17	
လှေ	17	
ချီု	16	
ဂ	16	
စို	16	
ညျေဲ	16	
ပီ	16	
ဘေဲႇ	16	
ရိူ	16	
အာ်ႇ	16	
င်ႏ	15	
ဇူႈ	15	
ထု	15	
ထဲ	15	
ပီး	15	
ပူး	15	
ယာ်ႈ	15	
ရော	15	
ရဲ	15	
လေါ်	15	
လှဲ	15	
ကိ	14	
ကီ	14	
ငါး	14	
ဆို	14	
တို	14	
ထံ	14	
လောႈ	14	
ကျ	13	
ဂေ	13	
တာ်ႇ	13	
အာ်	13	
ႎ	13	
ကား	12	
က်ႏ	12	
ဇာ်	12	
ဇံ	12	
နို	12	
ဖို	12	
ဖဲ	12	
ဘု	12	
မှ	11	
ရာ်	11	
ရေ	11	
ဟြာ်	11	
အီႈ	11	
အေဲႈ	11	
ႎိ	11	
ချာ	10	
ချှ	10	
ချှေဲ	10	
င့်	10	
စား	10	
နား	10	
နော	10	
ဘေ	10	
ယော်	10	
ရ	10	
ရောႈ	10	
ခိုး	9	
ချ	9	
ချော်	9	
ခြိူ	9	
ဂ္	9	
ငါ်ႈ	9	
တီႇ	9	
တ်ႏ	9	
ဒေဲ	9	
ဘျဲႈ	9	
မော	9	
အေး	9	
ကျေဲ	8	
ဒု	8	
ပါ်ႇ	8	
ဖေ	8	
ယား	8	
လေ	8	
ဟာ်	8	
အူႈ	8	
ႎေ	8	
ႎဲႈ	8	
ကျူႇ	7	
ဂေါ	7	
ဂျီု	7	
စော	7	
ဇော်	7	
ညေ	7	
နှံ	7	
ပျာ်ႇ	7	
ပျို	7	
ပျိူ	7	
ဖ	7	
ဖာ်	7	
ဖေဲ	7	
ဘိ	7	
ဘျာ	7	
လု	7	
ဝ့်	7	
အျိူ	7	
ကေး	6	
ခူး	6	
ခေါ်	6	
ငါ်ႇ	6	
စူး	6	
ဇိူ	6	
ညျှူး	6	
ညျှေး	6	
တာႇ	6	
