cluster	count	casing patterns
အ	26974	
ရို့	21401	
င်	20492	
ကို	20287	
င်း	19374	
စာ	17928	
က်	17496	
တ်	15539	
ရေ	12993	
က	12310	
န	12196	
စ်	11834	
တ	10451	
မ	9972	
လီ	9542	
သူ	8539	
ရ	8538	
လ	8415	
မာ	7895	
သ	6919	
န်	6086	
ည်း	5898	
ယ	5664	
ရာ	5495	
ဖို့	4932	
ယေ	4572	
ယ်	4490	
ဝ	4455	
ပ်	4331	
ရား	4267	
ခ	4127	
ပ	3955	
ဟိ	3823	
ကေ	3761	
ငါ	3704	
ပြော	3531	
တွ	3520	
တေ	3468	
ပြ	3418	
တော်	3315	
ဘု	3294	
ခြ	3277	
စ	3185	
ဖြ	3182	
ကား	3107	
လူ	3088	
ည်	3037	
ထာ	2968	
ထို	2964	
လု	2935	
ရှု	2825	
တိ	2808	
နီ	2798	
ဆို	2734	
ခါ	2673	
ပါ	2593	
ကြော	2513	
ယော	2446	
ချ	2360	
ကော	2225	
င့်	2225	
ဒေ	2192	
ပို	2184	
လာ	2130	
ပီး	2085	
သား	2070	
တို့	1967	
ည့်	1899	
မ်း	1876	
လို	1827	
လိ	1826	
ခံ	1809	
ထ	1693	
လား	1680	
ဆ	1676	
န်း	1629	
မြ	1472	
န့်	1453	
ဖ	1429	
ရှ	1369	
တို	1354	
သျှ	1344	
ကျ	1325	
ကျွ	1316	
ငါ့	1312	
သူ့	1312	
နာ	1310	
ကြီး	1301	
ယ့်	1290	
သိ	1268	
စိ	1248	
မျ	1219	
အား	1205	
နော	1188	
ဟု	1183	
ရော	1167	
နှ	1164	
ယူ	1155	
ဒ	1100	
သီ	1099	
မှ	1086	
မြို့	1065	
ဘ	1055	
ထား	1021	
လော	1014	
စား	1007	
နို	992	
ဂေါ	981	
မျိုး	961	
ဇာ	953	
အော	952	
ကျုံ	948	
ထဲ	927	
ကြ	913	
ရု	855	
ယု	853	
ခု	852	
နား	852	
ပေါ	842	
ညာ	817	
တော	813	
စီ	786	
ဟို့	762	
ဘား	755	
ကုံး	752	
နိ	739	
သော	737	
ဘို	727	
တူ	708	
ဝိ	696	
မိ	679	
ရွီး	677	
င်္	669	
ဗျာ	661	
မ်	655	
ပြီး	652	
ဆော	650	
လုံး	650	
အိ	642	
အာ	621	
မီး	615	
ရိ	615	
နေ	612	
ဂ	610	
ဟော	606	
ဉ်	605	
န္	595	
ညီ	577	
ဆုံး	576	
ရီ	567	
ထော	555	
ရွှ	553	
သျှေ	552	
ခြား	540	
ခွ	540	
ပျ	538	
ကြား	534	
ခိုး	534	
ညှ	532	
များ	529	
ဂု	513	
စော	493	
မော	488	
ခေါ်	450	
သွ	445	
ရှိ	439	
စုံ	435	
ထွ	435	
အု	431	
က္	429	
ကြွ	429	
ဇ်	427	
ပျာ	425	
ဘာ	422	
ပါး	417	
ကျော	416	
ဏ်	410	
ဒု	400	
သေ	390	
ဆိုး	387	
ဆု	387	
မု	386	
ပြု	385	
သာ	381	
ချု	376	
စ္	376	
ဂါ	367	
၁	358	
ပု	357	
ဟ	356	
ချိ	350	
ပေ	343	
ကေ့	335	
တာ	333	
ကာ	329	
တ္	323	
မ္	319	
ဒါ	315	
သုံး	306	
ရွ	304	
ကျေး	296	
ဓာ	293	
ဥ	289	
မြော	288	
ဇူး	287	
ဏာ	287	
