cluster	count	casing patterns
i	153912	
a	132316	
k	97526	
t	91913	
e	82499	
o	79262	
n	68659	
l	65410	
h	41912	
m	38291	
s	35237	
v	32716	
j	31941	
p	20593	
c	17077	
y	16572	
r	12043	
u	9743	
d	9370	
x	6726	
z	6578	
w	3792	
ó	3410	only_lower
ú	2094	
b	1626	
g	1297	
é	1141	
á	1056	only_lower
í	834	
f	641	
q	99	
1	84	
0	62	
2	55	
4	34	
3	26	
ñ	21	only_lower
6	15	
9	14	
7	10	
5	8	
8	7	
