cluster	count	casing patterns
a	140436	
ɩ	87792	
n	75349	
ɛ	68293	
ʋ	60808	
m	49768	
k	44619	
i	41103	
b	40273	
ɔ	36275	
y	35933	
s	33025	
t	26553	
l	23698	
u	20056	
f	17748	
w	17335	
e	15854	
g	14601	
p	13020	
r	12742	
o	6652	
d	6208	
ŋ	3238	
h	618	
0	19	
á	15	only_lower
1	7	
6	5	
4	4	
2	3	
ɩ́	3	only_lower
5	2	
ɔ́	2	only_lower
7	1	
