cluster	count	casing patterns
a	214954	
u	139426	
i	123693	
h	109115	
k	73354	
n	67288	
b	64577	
o	64511	
l	61312	
e	55656	
m	50855	
s	39200	
g	37542	
y	34419	
w	33319	
t	27323	
p	20411	
d	14834	only_lower
c	9423	
f	9273	
ʼ	728	
j	366	only_lower
0	258	
1	236	
2	109	
7	77	
6	67	
4	60	
3	55	
5	44	
9	26	
8	22	
