cluster	count
ꞌ	188306
a	101756
n	73850
e	69571
ɔ	59131
ʋ	57621
l	56091
i	53452
ɩ	44974
y	44131
ɛ	36655
k	36395
b	35339
m	32277
o	31576
u	23075
g	19050
h	17568
d	16885
t	15652
w	13956
p	13879
z	13475
s	11049
r	8196
f	1584
j	1503
c	1492
v	554
1	26
0	23
2	19
3	17
6	13
4	9
5	8
8	6
9	6
7	3
x	2
