cluster	count
r	114190
z	107488
n	107062
l	72322
a	71483
e	66502
k	60065
m	58599
t	55650
g	48286
i	46684
x	45693
d	39969
p	35329
u	33324
c	33320
b	30725
q	28534
o	19437
s	18298
w	14614
v	12330
y	8965
j	387
f	377
0	238
1	183
2	120
4	68
6	64
5	59
3	40
h	38
7	35
8	32
9	31
