cluster	count	casing patterns
a	148256	
i	127291	
n	83593	
u	73713	
r	53820	
g	52713	
k	47663	
b	36057	
s	34045	
m	29432	
o	28127	
e	24166	
t	24010	
h	23529	
y	21825	
d	20035	
w	13364	
z	9766	
p	6553	
à	6075	
c	5016	
l	4361	
v	3023	
j	1819	
ù	1649	
e̱	1154	only_lower
ɨ	862	
f	826	
â	745	only_lower
ì	513	
á	235	
0	120	
í	84	only_lower
1	74	
2	59	
4	41	
ǎ	38	only_lower
3	32	
ī	30	
ě	24	only_lower
5	19	
9	17	
6	11	
7	10	
ū	10	only_lower
8	5	
ò	5	only_lower
è	3	only_lower
ú	3	only_lower
ā	2	only_lower
é̱	2	only_lower
î	2	only_lower
è̱	1	only_lower
û	1	only_lower
ɨ̀	1	only_lower
