cluster	count	casing patterns
i	141529	
a	137676	
n	120007	
u	90093	
t	85434	
h	78304	
e	76782	
o	76543	
c	73554	
l	66055	
q	40554	
m	33838	
s	32628	
y	19752	
p	14388	
x	8036	
d	7080	
j	6932	
z	6655	
r	3600	
ú	1754	only_lower
b	1047	
é	639	only_lower
g	629	
á	458	only_lower
f	351	
í	299	only_lower
v	270	only_lower
ó	268	only_lower
k	9	only_lower
ñ	7	only_lower
