cluster	count
e	53325
y	52834
a	50268
b	42562
h	35858
ɛ	34186
i	33814
w	28953
m	28570
n	28389
o	28009
ɔ	27753
u	27587
k	25627
ŋ	22898
g	20384
t	19032
è	18134
r	14047
s	13977
á	13750
à	13439
p	13234
c	12729
l	11429
z	9961
α	8215
d	7690
f	6451
ù	6434
é	6090
j	5006
v	4951
ɔ̀	4873
ɛ̀	3805
ú	3725
ê	2864
ò	2602
ì	2125
ó	1202
ɔ̂	1125
ὰ	1027
ɔ́	868
û	627
ɛ́	411
ô	337
í	198
ɛ̂	121
î	73
â	64
0	55
1	33
ά	31
2	22
4	11
α̂	11
6	6
5	4
7	3
8	3
3	2
9	1
