cluster	count	casing patterns
า	67585	
น	47882	
เ	47241	
อ	46363	
ง	32420	
ย	19924	
ะ	19803	
ห	17717	
ร	16293	
ว	16017	
ก	15623	
ม	14274	
บ	12650	
พ	12107	
ค	11572	
แ	11148	
ข	10544	
จ	9882	
ไ	9013	
ใ	8396	
ตี้	8299	
ด	8199	
ส	7061	
ล	7014	
ป	6984	
จ้	6804	
มู่	6544	
ต	6047	
ต้	6041	
ว่	5898	
ก็	5798	
ป๋	5455	
หื้	4884	
โ	4654	
บ่	4620	
กั	4580	
ค์	4118	
ด้	4091	
ฮ	4024	
ำ	3850	
ล้	3578	
มี	3324	
ข้	3311	
ต่	3292	
ต๋	2840	
นั้	2648	
จ๋	2471	
ก๋	2394	
ยี	2294	
ริ	2131	
ซู	2065	
ญ	2055	
ยู่	2038	
ฮั	2038	
ดี	1998	
ผู้	1997	
นี้	1959	
มื	1925	
กั๋	1905	
ตั	1903	
ท	1865	
ย้	1827	
จื้	1613	
ก่	1567	
อู้	1564	
น้	1554	
ว้	1434	
ผ	1397	
หั	1341	
วิ	1307	
ตั๋	1257	
ยั	1205	
มื่	1192	
ษ	1159	
ปื้	1099	
ถ้	1098	
ย่	1095	
ๆ	1068	
ติ	1061	
ลั	1061	
ตึ	1025	
ขึ้	1014	
ฮู้	987	
ต๊	963	
นั	951	
ถิ	935	
วั	934	
กู้	931	
รื่	927	
ย์	913	
อั้	900	
นึ่	888	
ผ่	886	
ม่	879	
สิ่	857	
ยิ	855	
ส่	854	
ณ	823	
สุ	823	
ซ	821	
ศ	814	
จ๊	811	
บั	780	
อั	765	
ต์	755	
ป้	710	
ลู	710	
สั	705	
สี	690	
สิ	676	
ถู	652	
ธ	639	
ถ	637	
ลื	624	
ฮ้	622	
จี	621	
มั	608	
น่	603	
ก้	602	
ล่	574	
คื	555	
กิ๋	550	
ฟ	530	
กิ	522	
ธิ์	516	
รั	513	
จั	502	
ขี	495	
ม้	486	
ฟั	480	
ห้	444	
ห์	430	
จึ	414	
ดิ	413	
สั่	406	
ร์	400	
บ้	390	
ตั้	386	
คั	374	
ค่	365	
ผี	363	
ธิ	362	
กึ๊	361	
ทู	360	
หี	358	
ญ่	357	
ตี	357	
ข่	354	
ปี้	352	
ปิ๊	347	
อื่	339	
คุ	311	
หั้	310	
อิ	307	
อี้	307	
ลิ	306	
ผิ	305	
รี	305	
หิ	304	
ก๊	298	
อ่	296	
ตุ๊	292	
บิ	290	
ร้	290	
บุ	288	
ญั	284	
ตื้	280	
ฮื	277	
ฐ	276	
รุ	263	
ษั	262	
ขี้	261	
ป๊	255	
ภ	253	
จิ	250	
รู	250	
ล็	249	
ญิ	245	
ปั	240	
ฮ่	239	
ช	234	
ปิ	230	
กี	227	
นิ	226	
ลี	224	
นุ	222	
ถื	216	
ฆ่	214	
ดี่	214	
ปุ	214	
ซี	205	
ยื	202	
นั่	200	
ป่	200	
กี่	191	
ทิ	191	
ยิ่	189	
พ่	187	
อ้	186	
ซิ่	182	
นี	178	
ปั๋	176	
จุ	175	
ดั	174	
นี่	171	
ภี	171	
ดู	167	
ยุ	167	
ธี	166	
จ็	165	
ฟ้	165	
ลุ	159	
พั	156	
ห่	153	
ตี๋	151	
พิ	151	
ฉ	149	
ผ้	147	
มิ	147	
ยู	146	
มั่	145	
ฤ	135	
สื	135	
ซื่	133	
สี่	131	
สื้	130	
ปู่	129	
ขั	128	
ลี้	126	
ปี	125	
ศั	125	
ณ์	124	
น์	114	
ตั๊	113	
ตุ	110	
ว์	110	
ปี๋	109	
สู	107	
ฟี	105	
ฮิ	105	
ตื๋	101	
ฉิ	98	
อุ	98	
ฝ	96	
ฝั	96	
งุ่	95	
ปิ้	95	
ผั	94	
ง่	89	
ฮู	85	
ที	84	
จื๊	82	
ฮี	82	
ตู๋	81	
อุ๊	81	
งื	80	
ถ่	78	
ฝ่	77	
ม็	77	
จั๊	76	
ซ่	73	
ร็	73	
ซ้	68	
นุ่	68	
ซั	65	
ฎ	65	
นื	65	
ข็	64	
อิ้	64	
ขิ	62	
สี้	62	
ก์	61	
ธ์	60	
รู๋	60	
จ่	58	
ฏ	58	
ทั	58	
บู	58	
ลิ็	55	
ดื่	54	
ถี	54	
หู	54	
ปื๊	53	
สู้	53	
กิ่	52	
ปี่	52	
อี	51	
กุ	50	
ชั	50	
ฒ่	50	
งิ	49	
ฝ้	49	
ศิ	49	
ส้	49	
นื้	46	
คี	44	
ยึ	44	
ดิ์	43	
ฝั่	42	
ร่	41	
1	40	
ษี	40	
ดื	39	
ซิ	38	
บี	38	
ปั๊	38	
ค้	37	
ซื้	37	
ถั	37	
ทุ	37	
ผื่	37	
วุ่	35	
ชี	34	
พื	34	
ส์	34	
งั	32	
ญ้	32	
ตื่	32	
ขี่	31	
ฏิ	31	
นึ	31	
ชิ	30	
ฆ	29	
ณี	28	
ฆี่	27	
ด่	27	
มุ	27	
มู	27	
วี	27	
ต็	26	
ฟั่	26	
0	25	
ปั้	25	
ศี	25	
สึ	25	
5	24	
ลื่	24	
ขุ	23	
ภู	23	
กื	22	
จู๊	22	
ยื่	22	
ยุ่	22	
ลิ้	22	
ลึ่	22	
จู๋	21	
ท์	21	
ผื	21	
วุ	21	
งู	20	
ตู้	20	
6	19	
กั้	19	
คิ	19	
ชุ	19	
ฐี	19	
มื้	19	
หุ	19	
อิ่	19	
ตื	18	
ท่	18	
ปู๊	18	
ภั	18	
มิ่	18	
รื	18	
ลุ้	18	
กุ๋	17	
จั้	17	
จู	17	
ปื่	17	
ปู	17	
ลุ่	17	
สู่	17	
อู	17	
บิ่	16	
ปั่	16	
ปิ็	16	
8	15	
กิ้	15	
จิ๊	15	
จี๊	15	
จื่	15	
ทั่	15	
ฟู	15	
ยู้	15	
ลู่	15	
2	14	
ง้	14	
ตุ้	14	
ฝุ่	14	
ลื้	14	
อ็	14	
9	13	
พู	13	
สิ้	13	
สื่	13	
คั่	12	
ทึ	12	
สุ่	12	
หี่	12	
ดุ	11	
ติ๊	11	
มั้	11	
4	10	
7	10	
จู่	10	
ซุ	10	
ด็	10	
ถี่	10	
บึ	10	
ฝิ็	10	
ฝู	10	
ลึ	10	
สั้	10	
ฑ์	9	
ดิ้	9	
ฟื	9	
กิ็	8	
กื๋	8	
จุ่	8	
ชี่	8	
ดุ้	8	
ธั	8	
นิ้	8	
ผู	8	
ฝื	8	
ลึ้	8	
ศึ	8	
อึ	8	
อุ้	8	
ฮุ่	8	
ขื	7	
งี	7	
บื้	7	
ผิ้	7	
ย็	7	
ลี่	7	
3	6	
กี๊	6	
ขู่	6	
จี้	6	
ฎี	6	
ตึ๊	6	
ท้	6	
นู	6	
บ๋	6	
ปุ้	6	
ปู๋	6	
พ็	6	
หุ้	6	
อุ่	6	
ฮั้	6	
คุ่	5	
ฉี	5	
ท็	5	
ปิ๋	5	
ผุ	5	
พิ่	5	
พ้	5	
ฟื้	5	
มิ้	5	
ยั่	5	
ริ่	5	
รุ่	5	
กั๊	4	
ขื่	4	
คู	4	
ชู	4	
ตั่	4	
ตุ๋	4	
นื่	4	
ปื	4	
ปุ๊	4	
ปุ๋	4	
ฟิ	4	
มี้	4	
รั้	4	
