cluster	count
ə	96425
n	82908
a	71737
ʋ	40425
ɩ	40005
t	39659
w	39365
á	26279
b	26032
à	24111
y	22953
d	22549
i	20894
m	17963
k	17859
l	16591
r	16166
s	15403
u	15279
ɩ̀	11881
o	11741
p	11300
z	10012
g	9203
c	7637
ʋ̀	7425
e	7345
ì	6426
ŋ	6202
ʋ́	5630
j	5322
ɛ	5052
í	4664
ɩ́	4141
ə̀	3710
f	3621
ń	3605
ə́	3126
ú	2905
v	2758
ù	2412
ɛ̀	1727
ɔ	347
ò	299
é	297
h	159
ó	157
è	89
0	85
ɔ̀	29
2	20
1	19
4	9
ɔ́	7
6	6
5	4
7	4
3	2
