cluster	count	casing patterns
a	149257	
e̱	137290	
n	61109	
ɔ	60429	
o̱	55344	only_lower
m	50078	
y	49334	
k	44666	
s	38730	
b	38500	
i	37719	
r	36817	
ɛ	31847	
ŋ	31306	
w	29383	
u	25300	only_lower
e	22122	only_lower
f	18846	
t	18478	
o	16046	
p	14295	
g	13042	
l	9470	
d	9306	
ò̱	8013	only_lower
ꞌ	1781	only_lower
h	776	
0	45	
c	8	only_upper
1	6	
2	5	
4	4	
6	3	
5	2	
