cluster	count	casing patterns
a	297916	
³	279476	
²	235218	
x	171473	only_lower
n	161251	
i	150746	
¹	138846	
t	109662	
h	98055	
l	75677	
k	70308	
u	62183	
ã	59834	
s	59246	
e	58723	
w	39310	
y	37290	
j	32411	
o	24151	
ĩ	22441	
ẽ	19867	
ũ	18542	
ũ̱	11448	only_lower
a̱	8883	
u̱	5707	
2	4288	
i̱	3050	
o̱	2758	only_lower
ĩ̱	2656	
1	2626	
3	2620	
r	2377	
ã̱	1911	
p	1121	
e̱	1027	
m	1001	
b	752	
f	427	
v	420	
0	163	
ẽ̱	74	only_lower
4	46	
õ	42	only_lower
7	25	
5	22	
6	9	
8	7	
9	3	
