cluster	count	casing patterns
ङ्‌	36290	
ङ्	24089	
न्‍	24069	
मा	17885	
नि	17678	
हा	17511	
ॽ	17228	
या	17000	
ना	14782	
चि	13941	
वा	13876	
ङा	12506	
गा	12488	
क्‍	12126	
का	10234	
सा	9736	
म्‍	9092	
खा	9041	
उ	9033	
बे	8389	
बा	7767	
इ	7120	
ला	7020	
मे	6617	
क	6481	
दा	6310	
नु	5747	
सु	5657	
न	5592	
पा	5533	
प्‍	5530	
आ	5216	
मि	5155	
चो	4966	
चा	4794	
ले	4724	
ता	4705	
तु	4657	
म	4613	
चे	4197	
स्‍	4176	
खु	3841	
सि	3793	
लु	3717	
हो	3680	
फु	3334	
ये	3229	
ओ	2964	
हे	2887	
घा	2758	
बि	2744	
गो	2603	
लो	2528	
स	2415	
ए	2374	
त्‍	2288	
रा	2279	
को	2278	
खि	2262	
पि	2214	
खे	2123	
रि	2119	
ति	2025	
च्‍	1983	
हि	1975	
भा	1947	
जा	1944	
से	1823	
भो	1744	
था	1711	
ने	1673	
यु	1671	
गु	1664	
र	1616	
र्	1568	
जो	1551	
गि	1540	
लि	1502	
तो	1414	
मु	1401	
छे	1260	
सो	1253	
दु	1208	
ब्‍	1173	
फा	1075	
दि	1071	
पे	1052	
रु	1051	
चु	1045	
पो	1043	
प	1016	
कु	1006	
ग्‍	975	
धा	930	
यो	914	
ल	888	
छा	884	
डा	800	
ख्‍	780	
ट	766	
रो	695	
छु	673	
हु	667	
बु	660	
मो	620	
जे	593	
द्‌	570	
खो	557	
पु	544	
त	480	
कि	465	
दो	454	
छि	422	
छो	410	
फे	402	
रे	380	
टि	379	
घो	375	
यि	374	
ल्‍	354	
जि	353	
फो	338	
ठो	337	
ते	320	
वे	313	
बो	292	
गे	271	
के	270	
फि	250	
ज्‍	248	
थु	231	
टा	221	
नो	202	
च	197	
थो	184	
ठा	173	
ह्‌	172	
थि	168	
द	158	
ङु	149	
ध्‍	139	
ङे	132	
ब	123	
टु	120	
ङि	106	
थे	106	
झा	104	
ङो	103	
भे	98	
ठि	87	
भि	86	
ध	83	
डु	77	
डि	75	
धि	68	
ढा	65	
फ	60	
टे	58	
ग	52	
ट्	47	
दे	42	
टो	39	
डो	39	
जु	36	
१	31	
डे	30	
थ	30	
ट्‌	29	
ड्‌	27	
धु	27	
ज	26	
धो	26	
घे	23	
०	22	
थ्‍	21	
ठे	19	
य	17	
ढु	15	
६	15	
ठ्‌	14	
ढ्‌	14	
घु	13	
४	13	
ड	12	
धे	12	
२	12	
ख	9	
ढि	9	
भु	9	
३	9	
घ्‍	7	
झो	7	
५	7	
झ्‍	6	
ढो	6	
छ्‌	5	
झि	5	
झु	5	
७	4	
९	4	
क्	3	
ठ्	3	
ढे	3	
८	3	
द्	2	
फ्‌	2	
भ्‍	2	
झे	1	
ड्	1	
प्	1	
फ्	1	
वि	1	
