cluster	count
n	98724
a	80149
ɛ	73253
ɛ́	63665
á	52820
l	42275
m	40224
o	35369
k	34315
g	34157
ɔ	33785
i	33723
y	33206
p	33098
d	30201
ɔ́	24683
s	22691
ə	22632
ó	20961
ʼ	20508
ə́	20110
u	19795
ŋ	18683
b	17874
í	16701
t	15596
ú	9552
w	8627
f	3229
j	1562
c	644
1	118
2	49
3	37
4	24
5	22
8	19
6	17
7	17
9	17
0	15
