cluster	count	casing patterns
a	131293	
e	94636	
n	73380	
i	66578	
l	57560	
o	48446	
h	41166	
k	40311	
b	37710	
c	27465	
g	24208	
z	19926	
d	19704	
s	17600	
y	16865	
w	16505	
ṉ	15159	
t	14935	
ḻ	14159	
j	11790	
c̱	9884	
x	5596	
r	5489	
p	3894	
x̱	3580	
m	3114	
ú	2082	only_lower
u	2050	
í	1938	only_lower
ə	1493	only_lower
á	969	
é	957	
ó	537	only_lower
f	357	
v	257	only_lower
q	90	
1	18	
2	12	
4	9	
3	8	
5	6	
8	5	
7	4	
6	3	
0	2	
ñ	2	only_lower
9	1	
