cluster	count	casing patterns
a	184970	
i	89721	
o	88000	
e	76881	
u	75789	
n	74460	
b	67643	
l	56478	
m	54171	
k	49339	
w	39225	
h	34902	
g	29439	
á	27633	
y	26168	
z	24880	
t	24136	
é	16940	
s	13694	
c	11651	
ó	10442	
d	8404	
í	7247	
ú	6086	only_lower
r	2575	
p	2245	
f	1918	
1	155	
0	67	
2	59	
v	53	only_lower
4	42	
3	36	
6	25	
5	22	
7	15	
8	10	
9	10	
j	10	
