cluster	count	casing patterns
a	200942	
n	128516	
i	121894	
e	109215	
u	87618	
t	71368	
b	58404	
l	58060	
c	44856	
s	34797	
r	33080	
h	30121	
g	23587	
d	22723	
o	22217	
y	19779	
ꞌ	16692	only_lower
x	14433	
á	9782	only_lower
q	8449	
í	6801	only_lower
ú	4978	
m	4099	
j	3919	
p	3850	
ä	2321	only_lower
ü	2052	only_lower
é	752	
f	544	
ó	282	only_lower
v	237	
z	197	
1	187	
0	146	
2	117	
4	76	
3	47	
6	34	
5	31	
7	30	
9	29	
8	21	
k	11	only_lower
ñ	4	only_lower
ʼ	2	
