cluster	count	casing patterns
a	108452	
e	105891	
i	77862	
o	71490	
n	71185	
z	55504	
g	43281	
l	40401	
d	38934	
r	32897	
u	31716	
c	30230	
b	29996	
h	29855	
s	29726	
t	27509	
m	24661	
ṉ	23692	
ë	16331	
p	13050	
x	10027	
ḻ	8176	only_lower
q	7727	
y	7689	
w	6542	
j	3320	
ú	2135	only_lower
é	910	only_lower
ü	802	only_lower
í	631	only_lower
f	386	
v	383	
á	199	
ó	197	only_lower
ñ	15	only_lower
k	6	only_lower
