cluster	count	casing patterns
ᤒᤠ	57210	
ᤜᤠ᤹	45852	
ᤗᤧ	43387	
ᤁᤧ	36725	
ᤀᤠᤱ	35533	
ᤁᤢ	32719	
ᤔᤧ	28129	
ᤖᤧ	27042	
ᤔᤠ	26581	
ᤜᤧᤰ	19841	
ᤖᤥ	19803	
ᤏᤧ᤹	18844	
ᤘᤠ᤹	18569	
ᤛᤡ	18386	
ᤀᤥ	17538	
ᤏᤢ	17474	
ᤀᤠ	17234	
ᤏᤠ	16043	
ᤔ	15262	
ᤁᤩᤠᤱ	14870	
ᤋᤢ	14134	
ᤏᤡᤱ	14080	
ᤗᤥ	14037	
ᤂᤢ	13993	
ᤗᤠ	13291	
ᤂᤧ	12924	
ᤀᤡ	12680	
ᤔᤥ	12520	
ᤔᤠᤱ	12352	
ᤃᤠ᤹	12345	
ᤕ	12210	
ᤐᤠ	11872	
ᤛᤢ	11702	
ᤍᤠᤱ	11573	
ᤖ	11381	
ᤏᤡ᤹	11107	
ᤛᤠ	10927	
ᤂᤧᤱ	10508	
ᤖᤡᤰ	9895	
ᤂᤧᤴ	9721	
ᤗᤠᤶ	9374	
ᤆᤥ	8738	
ᤜ	8532	
ᤀᤣ	8407	
ᤃᤡ	8355	
ᤗ	8290	
ᤖᤢ	7850	
ᤛᤡᤱ	7850	
ᤂᤡ	7788	
ᤔᤧᤴ	7726	
ᤔᤧᤳ	7390	
ᤘᤠ	7386	
ᤏᤡ	7162	
ᤛᤠᤶ	7114	
ᤘᤣ	7017	
ᤘ	6817	
ᤜᤠᤱ	6771	
ᤀᤡᤱ	6746	
ᤑᤢ	6744	
ᤒᤣ	6392	
ᤖᤧᤰ	6324	
ᤔᤡ	6180	
ᤅᤡᤸ	6076	
ᤃᤢ	6074	
ᤁ	6022	
ᤕᤧ	6007	
ᤇᤡ᤹	5708	
ᤛ᤻	5620	
ᤐᤡ	5599	
ᤂᤢᤴ	5577	
ᤛᤧ	5556	
ᤛᤣ	5525	
ᤃ	5408	
ᤌᤣ	5403	
ᤏᤧ	5260	
ᤛ	5215	
ᤒᤡ	5187	
ᤃᤧ	4957	
ᤛᤠᤱ	4882	
ᤍᤠ	4822	
ᤗ᤹	4753	
ᤏ	4731	
ᤒᤧᤸ	4689	
ᤁᤴ	4660	
ᤐᤠ᤺ᤴ	4449	
ᤁᤣ	4388	
ᤅᤡᤴ	4323	
ᤕᤥ	4252	
ᤂᤧᤸ	4251	
ᤜᤡᤶ	4057	
ᤕᤠ	4031	
ᤗᤡ	3992	
ᤛᤡᤰ	3954	
ᤂᤣ	3874	
ᤕᤠ᤺ᤶ	3830	
ᤔᤧ᤹	3824	
ᤈᤥ	3813	
ᤍᤡᤱ	3685	
ᤏᤥ	3634	
ᤑᤠ᤹	3507	
ᤅᤠᤱ	3505	
ᤓᤧᤸ	3416	
ᤋ	3333	
ᤆᤥ᤺ᤰ	3331	
ᤁᤥ	3310	
ᤐᤣ	3288	
ᤋᤠ	3271	
ᤕᤢᤰ	3237	
ᤒᤰ	3196	
ᤍᤧᤴ	3192	
ᤔᤡᤴ	3155	
ᤌᤠ	3094	
ᤀ	3051	
ᤂᤧᤵ	3046	
ᤛᤪᤠ	3014	
ᤗᤢᤱ	3004	
ᤂᤠ	2941	
ᤜᤠ	2936	
ᤛᤠ᤹	2935	
ᤐᤥᤱ	2918	
ᤍ	2836	
ᤀᤰ	2811	
ᤃᤧᤴ	2801	
ᤒᤩᤠᤱ	2788	
ᤒᤥᤱ	2726	
ᤕᤧᤶ	2717	
