cluster	count	casing patterns
a	251154	
n	101642	
i	95412	
u	83396	
o	73896	
t	57189	
m	56740	
e	52902	
s	44387	
p	44386	
r	44218	
k	42035	
l	33280	
b	27499	
g	26136	
d	20506	
y	11835	
v	9027	
h	8997	
j	5889	
f	478	
1	434	
2	238	
z	222	
3	157	
4	115	
c	112	
5	100	
6	82	
8	79	
0	74	
9	73	
7	71	
w	65	
