cluster	count
a	116862
n	88691
á	72438
b	69546
e	50203
m	45266
ɔ	43532
ɔ́	43274
y	41519
i	41295
í	40028
k	38855
é	36589
ɛ́	34328
ŋ	32354
t	31618
ɛ	28776
u	28442
l	27675
s	27088
ú	25064
c	19216
h	13725
o	13118
w	8186
ó	7564
d	6823
f	4109
j	2466
g	488
ʼ	452
1	68
2	23
4	13
3	12
5	10
6	10
0	9
7	9
9	9
8	7
