cluster	count	casing patterns
ला	29785	
ङ	24743	
क	21486	
क्‍	20807	
गी	19716	
या	18390	
ॱ	11948	
न	11000	
ये	10349	
ना	9397	
री	9163	
न्‍	7341	
यी	7096	
धे	7081	
पा	6989	
झ्‍	6664	
वा	6410	
नी	6142	
ने	6036	
क्	5686	
मा	5637	
धा	5077	
रा	4999	
दे	4996	
च्‍	4504	
मी	4499	
दु	4414	
स्‍	4335	
हो	4260	
ङा	4202	
म्‍	4200	
खे	4194	
खो	3983	
यु	3792	
ई	3645	
गो	3645	
र	3638	
ङी	3453	
ही	3396	
श्‍	3339	
ता	3245	
घी	3222	
बा	3166	
यो	3098	
हो़	2918	
की	2884	
म	2767	
मे	2729	
ले	2629	
दा	2620	
प्‍	2510	
ग्‍	2488	
ती	2388	
खु	2330	
रे	2154	
रु	2134	
जे	2082	
का	2081	
प	2057	
सा	2050	
को़	2046	
सु	2042	
षो	1901	
थु	1816	
शु	1794	
थो	1728	
खा	1660	
से	1633	
गा	1550	
पो	1515	
दी	1486	
जा	1432	
ते	1332	
पे	1313	
घा	1302	
ख्‍	1283	
षो़	1197	
लो	1194	
ङे	1181	
हा	1170	
घो	1149	
यो़	1126	
उ	1094	
हु	1093	
ठी	1072	
मो	1068	
मु	986	
चा	985	
के	957	
सो	951	
यी़	947	
षे	946	
षी	945	
को	940	
शा	878	
चो	876	
छे	872	
था	863	
आ	846	
छो	829	
लु	808	
फे	801	
वो	761	
ढी	749	
चे	745	
खी़	743	
दो़	733	
धी़	719	
हे	712	
रो	702	
कु	693	
जु	693	
पु	689	
ङ्	688	
ए	680	
डु	669	
ची	652	
ल्‍	643	
तो़	632	
पो़	629	
ली	617	
ब	616	
चो़	599	
डा	593	
शी	583	
छा	578	
जी	564	
दो	561	
सो़	530	
टा	525	
धी	504	
षा	495	
तो	494	
घो़	475	
सी	471	
ङो	463	
ढा	442	
टो	430	
खी	429	
डो	427	
ज्‍	407	
भा	404	
ल	404	
ङो़	398	
पी़	388	
झा	384	
टु	382	
घु	379	
फा	372	
तु	361	
बु	336	
याः	331	
छी	316	
वी	308	
ढे	298	
फो	294	
ओ	292	
ली़	290	
फी	284	
थे	275	
चु	274	
शो	270	
भो	268	
सी़	259	
भी	257	
ब्‍	256	
गी़	242	
जो	228	
शो़	227	
मी़	216	
गु	215	
ठा	215	
भु	215	
भो़	208	
नो	203	
षु	201	
पी	200	
वु	199	
गे	198	
छो़	191	
बे	182	
वे	180	
ढो	175	
थो़	175	
धो	175	
शे	174	
स	169	
बो	167	
मो़	163	
लाः	162	
ठी़	160	
डी	158	
बी	156	
छु	132	
नु	124	
ङु	121	
ठो	121	
नो़	120	
धो़	111	
डे	107	
थी़	104	
वाः	100	
टी	96	
द	96	
फु	94	
नाः	93	
डो़	92	
नी़	89	
ठु	87	
घे	82	
धु	78	
त	69	
टे	68	
ढो़	68	
डी़	66	
ढु	63	
लो़	63	
छी़	61	
भे	58	
फ	50	
ठो़	45	
फी़	42	
जो़	41	
थी	38	
ठे	35	
ढी़	34	
गो़	29	
दी़	28	
१	26	
ङाः	23	
थ	23	
य	23	
त्‍	22	
६	19	
झी	18	
ङी़	17	
भी़	17	
५	16	
माः	15	
री़	14	
०	14	
नेः	13	
झो	12	
ट	12	
२	12	
रो़	11	
जी़	10	
ग	9	
ह	8	
४	8	
की़	7	
टी़	7	
काः	6	
ची़	6	
ज	6	
३	6	
ख	5	
छ्	5	
दाः	5	
बाः	5	
श	5	
टो़	4	
७	4	
थाः	3	
बी़	3	
शी़	3	
ऊ	2	
खो़	2	
झे	2	
बो़	2	
लेः	2	
ल्	2	
व्‍	2	
साः	2	
९	2	
झु	1	
ड	1	
ताः	1	
ती़	1	
पाः	1	
फ्	1	
म्	1	
राः	1	
षाः	1	
८	1	
