cluster	count	casing patterns
ङ्	21241	
ङ्‌	20560	
मि	18979	
हा	18875	
चि	15289	
म्‍	14697	
मा	14185	
क्‍	14111	
आ	13498	
ॽ	12799	
ना	11725	
पा	11553	
नि	11403	
का	10792	
ऎ	10431	
वाँ	9865	
खा	9689	
बा	9386	
या	8789	
र	8596	
न्‍	8590	
इ	7167	
न	6741	
नु	6479	
बि	6004	
खो	5870	
टा	5636	
चा	5584	
क	5561	
पि	5430	
सा	5385	
म्	5231	
सु	5120	
सॆ	5043	
स	5033	
नॆ	5008	
ट	4954	
ला	4691	
सि	4484	
खु	4168	
लो	4063	
ग	3766	
कु	3700	
मॆ	3456	
प	3262	
ङा	3232	
लि	3205	
रि	3143	
लॆ	3128	
वा	3112	
ये	3025	
क्	2938	
म	2937	
ठा	2885	
ब्‍	2794	
हि	2707	
टि	2586	
प्‍	2577	
टु	2531	
ल	2494	
यो	2484	
मु	2411	
ए	2239	
डि	2199	
खॆ	2091	
डा	2069	
रा	1999	
यु	1985	
ट्‌	1859	
खि	1848	
चो	1840	
चु	1802	
स्‍	1671	
कॆ	1526	
से	1458	
रु	1447	
ङॆ	1397	
गि	1362	
ढा	1332	
उ	1328	
खे	1269	
हु	1266	
भ	1264	
लु	1261	
रे	1139	
डु	1126	
हो	1117	
ले	1078	
ब	1025	
ह	999	
बु	983	
हॆ	908	
कि	821	
टे	819	
लॆः	806	
पे	792	
ङ	752	
भु	683	
ढ्‌	649	
गु	643	
टॆ	639	
डॆ	634	
यि	633	
य	600	
मे	589	
चॆ	587	
गा	578	
नुः	572	
हे	541	
चे	536	
ढु	522	
ने	518	
ङु	511	
घ	494	
पॆ	449	
रॆ	433	
फा	430	
व	427	
ओ	423	
च्‍	422	
वॆ	408	
अ	402	
मो	402	
जा	377	
पो	364	
न्	357	
यॆ	356	
भॆ	321	
फु	309	
ग्‍	288	
रो	282	
घा	279	
ठ	275	
मिः	275	
ड्‌	257	
फॆ	254	
ख	250	
सॆः	241	
बॆ	236	
फे	233	
टेः	230	
ड	228	
गॆ	221	
फ	204	
सो	190	
लः	187	
ठे	181	
च	170	
लिः	170	
ठु	167	
भा	166	
ल्	160	
ठि	155	
बो	154	
सेः	150	
पु	144	
बे	143	
ल्‍	140	
ढि	139	
फि	138	
ङे	129	
छु	118	
चुः	116	
सिः	115	
को	114	
वे	113	
र्‌	106	
फो	105	
टो	100	
के	96	
भो	96	
भ्‍	95	
डे	88	
छ	87	
येः	84	
डो	77	
ङि	70	
चेः	63	
वो	61	
मुः	59	
गाँ	58	
खॆः	57	
टाः	56	
०	55	
ठाः	54	
छा	52	
सः	51	
इः	49	
ढॆ	49	
रः	46	
चिः	44	
पिः	43	
टॆः	42	
टँ	41	
फिः	40	
ज	39	
जे	39	
पः	39	
हाः	33	
ठः	32	
बः	30	
ङेः	29	
पॆँ	29	
लेः	29	
यिः	28	
टः	27	
प्	26	
ग्	25	
हाँ	25	
खेः	24	
नो	24	
भे	24	
लोः	24	
१	24	
ठॆँ	22	
जि	21	
ह्‌	21	
टिः	20	
चाः	19	
गे	18	
ठो	18	
हेः	18	
ख्‍	17	
ङाः	17	
झा	17	
हिः	17	
जो	15	
टुः	15	
ठ्‌	15	
नाँ	15	
२	15	
चः	14	
ह्	14	
४	14	
आँ	13	
जु	13	
डॆः	13	
पुः	13	
अः	11	
दु	11	
बिः	11	
डुः	10	
ढाँ	10	
रू	10	
गो	9	
वॆँ	9	
साः	9	
हुँ	9	
खाँ	8	
फोः	8	
सुः	8	
ज्‍	7	
ठॆ	7	
ड्	7	
ढ	7	
नाः	7	
बाँ	7	
उः	6	
घाँ	6	
दे	6	
बुः	6	
व्‍	6	
साँ	6	
क्‌	5	
छि	5	
दा	5	
नः	5	
नॆः	5	
भि	5	
लाः	5	
सँ	5	
स्	5	
५	5	
काँ	4	
कुः	4	
खिः	4	
झ्	4	
डाँ	4	
णा	4	
द	4	
फाः	4	
बॆः	4	
खः	3	
ठॆः	3	
फुः	3	
यः	3	
याः	3	
लुः	3	
वोः	3	
हः	3	
६	3	
७	3	
ऐ	2	
ओः	2	
कॆः	2	
ङॆः	2	
ङो	2	
चॆः	2	
टाँ	2	
ठिः	2	
ढो	2	
पेः	2	
पोः	2	
ब्	2	
माः	2	
म्‌	2	
लाँ	2	
वँ	2	
वॆः	2	
३	2	
८	2	
आः	1	
एॆ	1	
काः	1	
किः	1	
कोः	1	
छुः	1	
छे	1	
छो	1	
जॆ	1	
झि	1	
ठुः	1	
ठ्	1	
डः	1	
डाः	1	
डोः	1	
ढे	1	
ढ्‍	1	
पाः	1	
फेः	1	
फ्‍	1	
बाः	1	
रॆः	1	
र्	1	
वाः	1	
वेः	1	
सोः	1	
हॆः	1	
होः	1	
