cluster	count
a	309567
i	146436
n	96981
m	81851
ꞌ	80892
e	70274
o	62641
s	58098
p	46220
f	43555
l	38941
w	34932
g	32663
b	30165
d	25398
t	24897
u	16867
h	16723
k	8992
r	3267
v	573
0	345
1	169
2	140
7	114
j	65
4	64
y	53
5	33
3	30
8	17
9	17
6	16
c	3
