cluster	count	casing patterns
a	208020	
á	95471	
n	88279	
m	87348	
i	78136	
s	65555	
í	53888	
w	52185	
k	44716	
e	42705	
t	34864	
ꞌ	34572	only_lower
o	34507	
é	33522	
r	29734	
ó	28553	
y	25894	
u	24835	
b	22825	only_lower
f	20448	
ú	15253	
p	13014	
d	6953	only_lower
g	3772	only_lower
0	227	
1	59	
4	35	
2	25	
5	17	
3	10	
7	10	
6	9	
8	6	
9	3	
