cluster	count
a	144841
ɛ	115192
n	83071
ɔ	81916
i	67574
o	63468
m	58123
e	56897
y	56550
u	46097
s	43946
g	41317
k	39360
b	38502
r	34789
l	31006
d	23997
f	16211
t	13104
w	13072
p	10271
ꞌ	8692
ŋ	5686
h	160
