cluster	count	casing patterns
a	225164	
i	154298	
n	135709	
u	134910	
e	113899	
k	105659	
r	95832	
h	94694	
o	84124	
s	75653	
m	68964	
p	49745	
d	44227	
y	35490	
t	32395	
w	32248	
b	28881	
g	25943	
l	4845	
j	4536	
f	764	
v	608	only_lower
0	386	
1	203	
2	136	
7	109	
4	72	
5	56	
3	42	
6	22	
9	17	
8	16	
