cluster	count	casing patterns
a	309055	
i	159666	
n	83400	
o	73429	
r	67112	
u	66010	
m	46712	
h	44449	
e	41114	
s	30869	
t	27127	
g	24024	
d	19772	
w	14026	
b	12844	
k	4448	
j	4233	
p	2633	
l	2305	
v	338	only_lower
f	294	
y	5	only_lower
0	3	
6	3	
4	2	
c	2	only_lower
1	1	
