cluster	count
n	87794
a	74969
e	71057
i	46614
u	38048
k	36713
r	32534
ụ	29393
w	28078
o	26058
ọ	24218
m	22950
b	21419
h	20344
l	16095
ị	13720
s	12910
g	12790
z	12594
y	9061
p	8614
d	7790
t	6817
ẹ	5781
j	5258
v	3735
c	2116
á	1207
é	965
ụ́	779
ị́	205
f	199
ọ́	197
ó	174
í	131
ú	97
1	33
2	27
3	11
4	11
6	9
0	8
5	6
9	5
ẹ́	3
7	1
8	1
