cluster	count	casing patterns
i	134980	
ɛ	95630	
e	59647	
b	56588	
u	56030	
n	54669	
ŋ	49302	
k	36791	
l	35330	
a	35115	
t	33594	
w	28630	
ɔ	24932	
s	22909	
y	22756	
f	21082	
m	19318	
o	16320	
h	14950	
g	11317	
c	9816	
d	8356	
j	5992	
ɛ̀	5845	only_lower
z	3927	only_lower
r	2808	only_lower
p	1555	
é	1181	only_lower
ú	161	only_lower
ɛ́	149	only_lower
í	145	only_lower
á	134	only_lower
ɔ́	113	only_lower
0	69	
1	49	
ó	34	only_lower
2	31	
3	24	
4	23	
5	14	
6	11	
7	11	
8	5	
9	3	
