cluster	count
r	101069
á	78845
ꞌ	78628
ã	75621
l	74711
â	72543
d	70205
î	66326
í	62492
ĩ	62296
ó	47715
n	47293
t	45547
õ	42078
b	37512
g	36564
k	35633
y	34312
é	24545
s	22731
z	19203
m	18861
ô	16880
ẽ	16124
ı̣́	14347
j	14051
ı̣̃	13636
v	12904
ê	11937
ũ	11736
ú	11200
p	8881
ı̣̂	8239
ạ̃	7094
f	6512
û	5967
ậ	4452
c	4397
ạ́	4330
w	2472
ŋ	737
1	193
2	117
3	66
4	66
0	57
6	52
5	48
9	47
h	43
8	41
7	34
