cluster	count	casing patterns
a	198131	
ʼ	126184	
o	119577	
e	96801	
n	85407	
k	79557	
i	74509	
u	72782	
t	60888	
d	54331	
p	51129	
h	44273	
y	39774	
r	28277	
s	27208	
m	26205	
j	26112	
e̱	23741	
g	20271	
b	20250	
o̱	18139	
a̱	8252	
i̱	7664	
c	4253	
ú	3712	
l	2628	
í	1321	only_lower
é	1023	only_lower
u̱	646	only_lower
f	599	
v	529	
z	522	
ó	315	only_lower
á	282	only_lower
q	124	
ñ	60	only_lower
x	24	only_lower
