cluster	count
i	141242
a	121207
c	86553
u	83374
e	60008
j	48670
h	46968
ʼ	46314
n	45755
o	41000
l	37855
t	34687
r	30085
x	29514
q	26258
m	23683
w	23107
b	22849
s	20384
k	19876
p	12394
y	10834
z	8980
í	1707
á	1596
é	1441
d	1353
g	666
ó	580
v	236
ú	127
f	120
ñ	18
1	9
4	3
7	3
5	2
6	2
8	2
2	1
