cluster	count	casing patterns
ا	747	
ي	561	
ل	534	
و	424	
ن	369	
م	312	
ب	279	
ر	278	
ع	229	
ه	194	
ت	191	
ك	143	
ح	137	
د	130	
ق	120	
س	118	
أ	105	
ة	84	
ف	80	
ش	78	
لّ	61	
إ	50	
ص	41	
ى	40	
خ	38	
ج	35	
بّ	33	
ط	27	
نّ	27	
بْ	26	
يّ	24	
بِ	22	
لَ	21	
مَ	19	
عَ	17	
مّ	17	
ء	16	
دّ	16	
ز	16	
تُ	14	
ض	14	
وّ	14	
دَ	13	
يِ	13	
تَ	12	
رّ	12	
تِ	11	
رَ	11	
رِ	11	
ظ	11	
غ	11	
مُ	11	
نُ	11	
تْ	10	
هُ	10	
بَ	9	
بُ	9	
عِ	9	
مْ	9	
نَّ	9	
اً	8	
ث	8	
صّ	8	
وَ	8	
ئ	8	
أَ	7	
آ	7	
ذ	7	
سَ	7	
كِ	7	
تّ	6	
جّ	6	
عْ	6	
كَ	6	
لُ	6	
مِ	6	
نُّ	6	
نِ	6	
بِّ	5	
جِ	5	
حَ	5	
حِ	5	
سُ	5	
سّ	5	
فَ	5	
نَ	5	
نْ	5	
بُّ	4	
حّ	4	
حْ	4	
خَ	4	
دُ	4	
دْ	4	
سِ	4	
شْ	4	
فِ	4	
فّ	4	
قِ	4	
كَّ	4	
كْ	4	
مَّ	4	
رُ	3	
رْ	3	
شَ	3	
ضَ	3	
طّ	3	
عُ	3	
فْ	3	
كُ	3	
كِّ	3	
لُّ	3	
لِ	3	
لْ	3	
هْ	3	
يِّ	3	
بَّ	2	
جَ	2	
جَّ	2	
حُ	2	
خِ	2	
خْ	2	
دِ	2	
ذِ	2	
صِ	2	
ضُ	2	
ضّ	2	
طَ	2	
غَ	2	
فُ	2	
لَّ	2	
هَ	2	
وِّ	2	
يْ	2	
ءَ	1	
تَّ	1	
جُ	1	
خَّ	1	
خّ	1	
دِّ	1	
ذَّ	1	
رَّ	1	
رُّ	1	
رِّ	1	
زَ	1	
زِ	1	
زْ	1	
سَّ	1	
سْ	1	
شُ	1	
شِ	1	
شّ	1	
صَ	1	
ضَّ	1	
ضِ	1	
ضِّ	1	
طِ	1	
طْ	1	
ظَ	1	
ظْ	1	
عَّ	1	
غُ	1	
فِّ	1	
قَ	1	
قَّ	1	
قِّ	1	
قّ	1	
كّ	1	
مُّ	1	
مِّ	1	
وَّ	1	
وِ	1	
وْ	1	
ؤ	1	
يَ	1	
ئَ	1	
يُ	1	
