cluster	count	casing patterns
a	429523	
i	252453	
n	197365	
u	181210	
t	154274	
m	110783	
r	110143	
k	107747	
s	98512	
e	67851	
h	51008	
j	47137	
c	40455	
w	38704	
y	34342	
p	29832	
g	17121	
o	9223	
l	4023	
í	3510	only_lower
d	3340	
é	3052	only_lower
ú	3002	only_lower
b	2448	
á	2419	
f	871	
v	816	
ó	755	only_lower
0	465	
z	410	
q	297	
1	211	
7	150	
2	138	
4	129	
5	67	
3	57	
6	47	
8	28	
x	23	only_lower
9	15	
ñ	3	only_lower
