cluster	count
a	247225
n	230318
i	141735
e	122623
u	80655
s	71296
o	71092
ꞌ	69237
t	66558
m	66189
r	58814
k	52481
h	30897
f	27295
b	23115
p	15018
j	3362
g	2781
l	2245
d	1467
y	101
w	77
0	71
1	28
2	19
3	18
5	17
4	13
c	13
7	11
6	9
9	8
8	6
v	1
