cluster	count	casing patterns
ا	145552	
ل	105570	
ي	67732	
و	61611	
ن	47171	
م	46826	
أ	29989	
ع	29288	
ب	28680	
ه	26033	
ر	25671	
ف	23931	
ت	17977	
س	17475	
د	16758	
ك	16174	
ق	16109	
ى	13693	
ح	13191	
نَ	12100	
إ	12070	
هُ	10738	
مَ	10487	
تَ	10167	
ج	8920	
ذ	8691	
هِ	7752	
مِ	7671	
يَ	7375	
نّ	7295	
بَ	6655	
ة	6115	
مُ	6005	
خ	5986	
كَ	5898	
كُ	5846	
لِ	5644	
ص	5413	
عَ	5231	
سَ	5065	
لَ	5047	
رَ	5017	
ش	4723	
حَ	4580	
بِ	4570	
ط	4430	
تُ	4114	
لّ	4066	
دَ	4058	
رِ	3877	
ث	3827	
ض	3759	
ةِ	3742	
يّ	3282	
ئ	3248	
تِ	3192	
قَ	3131	
ز	2918	
دِ	2904	
عِ	2813	
فَ	2732	
يُ	2723	
نِ	2690	
جَ	2624	
غ	2527	
رُ	2334	
وَ	2318	
مّ	2316	
لُ	2173	
يِّ	2157	
آ	2077	
حِ	2076	
دُ	2037	
ء	1948	
هَ	1913	
سِ	1788	
بُ	1774	
شَ	1711	
نُ	1677	
خَ	1657	
ؤ	1540	
أَ	1424	
سّ	1413	
أُ	1384	
تّ	1380	
ظ	1368	
عُ	1292	
قُ	1210	
ءِ	1207	
سُ	1195	
ةَ	1179	
اً	1178	
نَّ	1122	
ةً	1116	
طَ	1087	
دّ	1055	
سَّ	1047	
صَ	1046	
لَّ	1033	
بّ	1025	
كِ	1019	
لِّ	999	
حُ	988	
رّ	971	
فِ	957	
قِ	948	
غَ	941	
رَّ	939	
ثُ	930	
ةُ	926	
ءَ	919	
ضَ	882	
ةٍ	875	
جِ	859	
جُ	830	
دَّ	818	
ضِ	739	
دً	737	
رً	731	
ثَ	729	
فُ	681	
اّ	676	
ذَ	671	
ئِ	667	
وّ	644	
ذِ	640	
مً	634	
زَ	620	
تَّ	598	
خُ	573	
شَّ	539	
يُّ	516	
شِ	513	
صِ	504	
خِ	486	
صَّ	479	
مَّ	476	
يَّ	468	
دِّ	463	
ةٌ	455	
لُّ	455	
ظَ	439	
دُّ	420	
عً	415	
طِ	396	
دٍ	390	
صّ	387	
رِّ	377	
ضً	371	
بً	367	
رُّ	353	
مٍ	344	
نٍ	340	
ذُ	339	
ضُ	335	
نً	318	
رٌ	311	
زِ	307	
لٍ	306	
رٍ	305	
قّ	305	
بَّ	283	
تْ	283	
دٌ	282	
ءُ	271	
تٍ	263	
لْ	262	
جّ	256	
وُ	246	
صُ	245	
جَّ	242	
قَّ	242	
شّ	238	
بِّ	237	
شُ	237	
يًّ	236	
ثِ	229	
زَّ	221	
نِّ	218	
بُّ	214	
لٌ	206	
ظُ	203	
مٌ	203	
نْ	202	
فّ	201	
ضّ	199	
بٍ	195	
ـ	189	
طَّ	188	
ءٍ	187	
وِ	185	
طُ	184	
كّ	182	
وَّ	181	
زّ	180	
غِ	178	
اِ	177	
طّ	177	
قً	176	
ثّ	167	
مْ	166	
رْ	163	
سُّ	158	
فً	155	
يْ	153	
حً	152	
نٌ	149	
قِّ	148	
يً	143	
بْ	137	
زُ	131	
نُّ	131	
ئً	130	
ذٍ	124	
جِّ	117	
ءً	115	
ظِ	115	
سً	113	
سِّ	112	
بٌ	109	
كً	108	
دْ	106	
غُ	104	
كَّ	104	
قٍ	103	
عْ	101	
مُّ	99	
ءٌ	97	
شُّ	97	
قُّ	97	
ضَّ	96	
إِ	95	
مِّ	94	
وِّ	93	
اُ	89	
شِّ	89	
ذّ	88	
حّ	84	
يٌّ	84	
هَّ	81	
تِّ	77	
عٍ	77	
تً	76	
ذَّ	76	
فٍ	76	
ضٍ	73	
1	72	
هّ	71	
تٌ	70	
ؤُ	70	
سٍ	69	
عٌ	66	
فَّ	66	
حٍ	64	
كِّ	63	
حٌ	61	
قٌ	59	
يٍّ	59	
فٌ	58	
زً	55	
تُّ	54	
فْ	54	
ذِّ	53	
سْ	52	
جً	51	
حْ	51	
ضِّ	48	
ظّ	48	
قًّ	48	
قْ	48	
ثَّ	47	
صِّ	47	
رًّ	46	
صً	46	
وْ	46	
2	45	
هً	45	
صُّ	44	
طُّ	44	
شً	43	
يِ	43	
ثِّ	42	
حِّ	42	
كٌ	42	
هِّ	42	
ذُّ	41	
ظُّ	41	
0	40	
خً	39	
سٌ	38	
صٍ	38	
طِّ	38	
كْ	37	
حَّ	36	
خّ	36	
فِّ	36	
ضٌ	35	
ئَ	35	
5	34	
زِّ	34	
صْ	33	
اَّ	32	
ظَّ	32	
3	31	
جٍ	30	
ئُ	29	
جْ	28	
طً	28	
لٌّ	28	
ثً	27	
هُّ	27	
6	26	
زٌ	25	
كٍ	25	
ذْ	24	
زُّ	24	
عّ	24	
دًّ	22	
شْ	22	
ضْ	21	
4	20	
خَّ	20	
صٌ	20	
اَ	19	
ثْ	19	
ذً	19	
7	18	
طٍ	18	
ظً	18	
قٍّ	18	
جُّ	17	
كُّ	17	
هٍ	17	
ؤَ	17	
ىً	17	
يٌ	16	
ضُّ	15	
هْ	15	
بًّ	14	
جٌ	14	
غْ	14	
خْ	13	
سٌّ	13	
شٍ	13	
ظْ	13	
فُّ	13	
قٌّ	13	
وً	13	
9	12	
