cluster	count	casing patterns
a	39946	
n	14350	
i	11464	
u	9569	
h	6468	
k	5894	
g	5717	
m	5706	
l	4917	
t	4878	
e	4059	
ɗ	4052	
y	4033	
o	3868	
p	3336	
r	3078	
w	2444	
d	1600	
ʄ	1400	only_lower
b	994	
j	972	
ɓ	495	
ꞌ	203	only_lower
ǃ	95	
ʼ	25	
ː	25	
s	21	only_lower
c	4	only_lower
z	4	
1	2	
0	1	
2	1	
5	1	
f	1	only_lower
ʻ	1	
