cluster	count
a	82970
e	64377
n	56530
ɛ	53717
ʋ	50596
i	36083
ɔ	35346
ɩ	28186
o	25586
k	25023
d	23235
m	20447
u	20028
s	19786
w	18892
j	18882
t	16507
p	15911
l	15595
b	14174
y	9941
r	6177
c	3120
g	2130
f	1842
0	18
4	9
1	7
2	4
3	2
5	1
v	1
