cluster	count	casing patterns
a	104432	
n	63958	
r	56369	
i	43923	only_lower
u	40215	only_lower
y	25372	
l	24177	
p	21546	
k	20538	
j	18960	
g	17674	only_lower
t	17608	
w	12742	
m	12479	
s	1978	
e	909	only_lower
0	41	
1	33	
7	18	
2	16	
5	10	
4	9	
3	7	
9	7	
8	6	
6	4	
