cluster	count
a	131290
n	117942
i	117395
k	46977
e	43036
b	42832
u	35616
t	34709
o	26658
m	24440
ɔ	21515
r	20900
s	18610
ŋ	15306
p	13761
d	12915
l	12276
y	11930
w	5536
j	5508
g	4739
f	3481
h	1965
c	1715
ê	142
v	68
â	16
ô	9
î	3
