cluster	count	casing patterns
a	117201	
n	55032	
ɩ	42849	
ɛ	38090	
b	31016	
r	28882	
ɔ	28015	
y	24218	
l	22654	
ʊ	22331	only_lower
s	18448	
k	18350	
e	16448	
t	15850	
m	15388	
w	14392	
i	14282	
ã	13615	
p	11446	
o	11244	
u	11161	
j	8905	
d	7501	
ɔ̃	6818	
f	6332	
ʊ̃	5459	only_lower
h	4452	
c	4167	
ŋ	3716	
g	3521	
ɛ̃	2651	only_lower
ũ	2472	only_lower
v	1647	
õ	1249	only_lower
ẽ	881	only_lower
1	338	
2	222	
0	198	
ĩ	135	only_lower
3	110	
4	106	
6	89	
5	85	
8	69	
9	68	
7	55	
ɩ̃	35	only_upper
