cluster	count	casing patterns
ꞌ	148061	only_lower
n	105156	
h	86069	
c	52564	
a	47985	
u	47582	
p	44493	
g	41769	
m	32860	
i	31179	
t	30684	
á	29206	
ả	28281	
ư	26115	only_lower
s	25541	
k	22899	
l	16365	
o	15731	
ê	12849	
đ	12318	
ạ	11507	only_lower
v	11445	
y	11340	only_lower
ố	10527	
ọ	10290	only_lower
í	10283	
ớ	10196	only_lower
d	9427	
ắ	9329	
b	8901	
ặ	7834	
ó	7769	
é	7465	
ứ	7429	only_lower
ô	6905	
ú	6280	
ủ	5822	only_lower
ế	5276	
ẹ	4000	only_lower
ỏ	3631	only_lower
ă	3510	
ụ	3176	only_lower
q	3107	
ị	2920	
e	2844	
ệ	2840	only_lower
ẳ	2422	only_lower
ộ	1583	only_lower
ơ	1139	
ự	1040	only_lower
ử	859	only_lower
ẻ	757	only_lower
ỉ	615	only_lower
ợ	425	only_lower
ổ	393	only_lower
ể	297	only_lower
ở	154	only_lower
0	73	
1	34	
2	20	
4	20	
3	13	
9	9	
6	7	
7	5	
8	5	
5	3	
