cluster	count	casing patterns
a	407349	
r	255045	
n	182470	
u	142157	
g	134815	
i	114831	
y	85098	
b	77478	
p	58188	
m	48110	
w	47782	
l	41607	
j	38465	
o	26175	
e	26143	
k	20847	
t	17905	
d	15273	
h	12650	
c	12357	
s	7920	
í	321	only_lower
0	319	
á	232	only_lower
é	203	only_lower
ú	198	only_lower
1	141	
ó	138	only_lower
v	102	only_lower
z	101	
2	97	
4	63	
5	36	
f	26	
x	25	only_lower
7	24	
3	18	
6	10	
8	10	
9	10	
q	7	
