cluster	count
a	113477
n	50417
ɩ	42778
ɛ	38081
b	29083
r	28879
ɔ	28012
ʊ	22331
l	22254
y	21350
s	16456
k	16435
e	16341
m	14794
t	14728
i	14010
w	13684
ã	13610
o	11219
u	11152
p	10517
j	7709
d	7232
ɔ̃	6784
f	5909
ʊ̃	5459
h	4355
c	4132
ŋ	3626
g	3152
ɛ̃	2651
ũ	2472
v	1612
õ	1249
ẽ	881
1	338
2	222
0	198
ĩ	135
3	110
4	106
6	89
5	85
8	69
9	68
7	55
