cluster	count
a	238678
i	99290
e	87269
n	63122
l	42307
m	41717
k	35860
u	34371
y	33379
b	28942
t	28510
w	26070
s	23907
o	20758
ŋ	20194
d	15542
g	15541
r	15498
p	13728
j	9737
ɔ	6599
h	5782
z	5489
c	5268
ɛ	4591
v	2812
f	2783
0	9
4	6
1	3
6	3
