cluster	count
a	120011
ɔ	59616
ɩ	55223
n	53952
m	39184
ʊ	36802
b	35022
r	31201
k	28828
ɛ	20227
y	19299
i	15564
o	15354
s	15274
e	13828
ŋ	13670
d	13393
t	12567
w	11580
h	11526
z	10795
u	10525
g	10503
l	9321
ə	4769
c	3278
p	2058
j	1557
f	1188
v	623
1	17
2	8
3	8
0	4
6	3
4	2
7	2
5	1
8	1
