cluster	count
a	120344
ɛ	66707
k	59503
n	45019
ɔ	43121
i	42332
e	37865
m	32842
b	31060
t	30157
l	28708
ĩ	25704
y	22919
o	22422
d	22376
u	20662
s	20503
f	12176
p	9984
w	9697
ũ	8805
ã	5730
g	4282
z	4057
ɛ̃	3668
v	2881
á	2586
r	2383
ɔ̃	2097
h	2000
ɔ́	913
ɛ́	711
í	420
1	33
2	16
0	15
4	13
6	10
ó	9
3	7
5	7
9	6
8	2
7	1
