cluster	count	casing patterns
a	26648	
i	12218	
e	7265	
u	7139	
n	6853	
o	5726	
y	5503	
l	5247	
h	4114	
m	3936	
b	3920	
t	3844	
d	3823	
s	3771	
g	2695	
w	2475	
f	2140	
ꞌ	2002	only_lower
p	687	
k	568	
1	357	
2	254	
3	160	
4	120	
0	106	
5	96	
6	91	
8	69	
7	68	
9	63	
r	4	only_lower
x	1	only_lower
