cluster	count
a	75450
á	54513
n	38858
h	34802
t	31864
r	27196
s	25955
o	22709
k	20325
e	19315
i	18739
d	18580
m	18236
g	15826
é	14810
y	14155
b	12503
w	10246
p	7570
l	6816
c	6287
ó	6056
z	5083
j	4415
u	4101
1	13
2	9
0	4
9	4
3	3
4	2
6	2
f	2
5	1
8	1
i‌	1
t‌	1
