cluster	count	casing patterns
इ	12712	
र	9524	
हा	7126	
क	6437	
न	6187	
नि	5424	
स	5414	
न्‍	5265	
मा	4731	
र्‌	4321	
उ	4202	
को	3809	
प	3716	
ला	3338	
के	3172	
ना	3102	
हि	2964	
ता	2925	
त	2872	
म	2818	
स्‍	2789	
ग	2750	
आ	2411	
ब	2285	
लो	2224	
या	2150	
रा	2072	
ख्‍	2022	
ओ	2002	
रो	1980	
सि	1885	
हो	1870	
सु	1845	
रि	1755	
क्	1748	
ज	1657	
रे	1647	
अ	1641	
ए	1602	
वा	1546	
क्‍	1502	
पा	1478	
ये	1430	
बि	1400	
बा	1385	
ति	1324	
व	1202	
दे	1198	
ल	1193	
टि	1168	
कु	1038	
दि	988	
ह	984	
म्‍	978	
भि	971	
रु	968	
हे	964	
य	931	
जा	911	
का	910	
लि	870	
ते	847	
चा	824	
सा	811	
ध	807	
भ	800	
मे	746	
नो	742	
ले	708	
खि	655	
खा	636	
टा	628	
दा	599	
गि	592	
फ	592	
त्‍	578	
जि	559	
मि	547	
कि	543	
हुँ	543	
ग्‍	538	
ट	533	
द	516	
फ्‍	505	
ने	501	
ख	496	
छ	470	
भु	462	
ड	457	
धा	449	
दु	442	
बे	431	
चि	429	
च	426	
मो	411	
बो	406	
गा	404	
ल्‍	380	
पु	379	
छु	377	
छा	375	
तो	370	
त्	365	
थि	357	
उँ	354	
ज्‍	330	
घ	323	
च्‍	323	
भा	321	
बु	317	
हु	296	
मु	295	
फि	294	
प्‍	288	
खे	283	
ट्‌	278	
थ	268	
स्	267	
पि	264	
ठा	259	
त्‌	256	
धे	247	
झि	243	
चे	238	
गु	231	
डा	231	
ठुँ	226	
ध्‍	223	
से	214	
ट्‍	201	
गे	200	
ठ	199	
घु	182	
ड्‌	182	
फे	180	
नु	179	
खो	178	
जु	175	
टे	174	
ठि	172	
था	171	
चो	167	
डि	167	
भे	166	
धि	158	
यो	157	
घा	150	
ड्‍	149	
ओं	136	
यु	136	
दो	134	
लु	133	
सो	132	
खु	128	
छो	126	
भो	125	
हिँ	124	
टो	119	
न्	117	
झ	110	
ढा	108	
द्‌	102	
पे	101	
ङ्‌	100	
छि	96	
डो	94	
प्‌	90	
ङ्‍	87	
ठे	83	
झ्‍	80	
तु	80	
ङ	72	
गो	71	
झा	64	
द्‍	63	
ढि	62	
ब्‍	60	
जे	59	
छे	57	
झो	57	
ङो	55	
आँ	51	
जो	50	
धु	50	
झु	43	
टु	42	
ढे	42	
फु	42	
चु	37	
थो	36	
थे	34	
ग्‌	33	
झे	33	
ठु	33	
ग्	30	
डे	30	
पो	29	
फा	29	
जाँ	28	
घि	27	
ठो	27	
थु	27	
ढ	25	
म्	25	
१	25	
घे	24	
घो	24	
चाँ	24	
धो	24	
छ्‍	23	
घ्‌	22	
ढ्‍	22	
ठ्‌	21	
ढो	21	
२	21	
ध्‌	20	
र्	20	
वि	19	
याँ	18	
हाँ	18	
ठ्‍	17	
ध्	16	
ढ्‌	13	
क्‌	12	
फो	11	
भ्‍	11	
४	11	
६	11	
ढु	10	
रुँ	9	
साँ	9	
हिं	9	
ङु	8	
३	8	
५	8	
०	7	
छ्‌	6	
डु	6	
ल्	6	
७	6	
बाँ	5	
घ्‍	4	
ङि	4	
झ्‌	4	
दाँ	4	
वाँ	4	
ज्	3	
ठ्	3	
पाँ	3	
प्	3	
हँ	3	
८	3	
ख्	2	
थ्‍	2	
वो	2	
स्‌	2	
काँ	1	
खुँ	1	
गुँ	1	
घ्	1	
ङे	1	
जँ	1	
ट्	1	
ड्	1	
न्‌	1	
भाँ	1	
भुँ	1	
यि	1	
