cluster	count	casing patterns
a	137910	
ə	80813	
n	75829	
ɨ	44927	
e	40761	
m	36051	
t	33795	
k	31873	
g	29631	
d	28133	
w	27940	
i	26976	
h	26324	
y	24401	
s	23330	
r	21235	
l	17671	
u	17345	
o	15969	
b	12984	
ɓ	11771	
p	11337	
ɗ	9925	
v	5275	
z	4592	
f	3632	
j	3003	
0	40	
1	10	
4	10	
2	7	
6	6	
5	1	
7	1	
8	1	
9	1	
