cluster	count
a	127099
n	84576
i	70202
g	51040
e	48823
ɓ	30907
y	29797
ɗ	28268
m	28188
w	25445
u	24692
o	21959
k	21636
p	17691
l	16782
s	15968
r	13533
t	10850
h	7799
b	5606
ã	4780
z	3739
f	3713
ẽ	3406
d	3043
é	2833
á	2549
í	2388
ĩ	2064
õ	1615
ɔ	1386
ó	816
ũ	464
0	78
v	73
ɔ̃	61
1	59
ú	49
2	36
5	30
6	26
4	16
7	15
3	14
8	13
9	12
